text,status
เมเนบอกเราน่ารัก เราก็คิดว่า จริงอ๋อ ทำไมพี่เลวไม่เห็นบอกเราน่ารักเลย ทีอีหอยตอแหลมารยาสาไถยงึยๆ พี่เลวหลงใหล อีสัด อีดอก,1
คือตัวเหี้ยเนี่ยนะ มันก้แค่โผล่มาทำให้เราตกใจ แต่อีปลวกนี้แม่งทำลายบ้านเสร็จแล้วโผล่มาแสดงตัวว่ากรุนี้แหละเหี้ยตัวจริง อีเหี้ย,0
ปัญญาอ่อน อีควาย โตเป็นควายละยังมาสร้างความเชื่อผิดๆเรื่องห้ามสวดมนต์,1
ตอนนี้หน้าดูอ้วนๆมากเลยอะ ดูเหมือนว่าจะออกหน้าอะ เห็นเหนียงด้วย แต่ตัวอะผอม ทุเรศจริงๆ,0
เมกาคือชาติที่ยื่นส้นตีนไปโดนหัวสองฝั่งละให้เค้าตีกันเองอ่ะ แล้วทำมาเป็นช่วยเหลือ สัส,1
จะเลิกใช้Dtacละ เบื่อ กาก สัญญาณในกทมนี่เก็บไว้ดองปูเหรอ ขีดสองขีดเนี่ย ห่า,1
ก่อนจะบอกให้คนอื่นทำนิสัยดีๆ ไปปรับสันดานตัวเองให้ดีก่อนค่ะ อีเหี้ย,1
ประเทศไทยเริ่มเสื่ิอมทราม และต่ำลงไปทุกทีเเล้ว คดีเกี่ยวกับการฆ่ากันมีทุกวัน กฏหมายที่ไม่มีความหมาย,0
เด็กเปรต เพราะพ่อแม่เลี้ยงเปรตๆสินะ,1
ดาราเลิกกันละทำไมต้องตามไปเม้นถล่มในไอจีเค้าอ่ะ เป็นหมาหรอ เค้าโยนกระดูกให้ต้องรีบวิ่งไปเก็บงี้,1
แล้วอีกอย่างนะ เห็นคนนั้น คนนี้ทำอะไรแล้วได้เงิน พอทำเองบ้างเสือกเจ๊ง แล้วมาว่าคนไม่ดี โง่เองป่าววะ,0
มึงไม่ควรพิมถุกอีควาย,1
ยินดีต้อนรับ ซ่องกะหรี่โสเภณีที่กลับมา เราจะกลับมาเป็นมหาอำนาจด้านอุตสาหกรรมทางเพศยิ่งใหญ่ที่สุดในโลกอีกครั้ง URL,1
คนแคสโคตรจัญไร เอาหมาไปปล่อยวัด,1
เอาจริงสื่อควรปรับปรุงนานแล้ว สื่อดีก้มี แต่ส่วนใหญ่เห็นแต่สื่อไม่ดีอ่ะ พวกแบบสักแต่จะพูดถามๆๆ ทุเรศ,1
ถ้าเป็นพระยังอัปรีย์จัญไรขนาดนี้ กูว่านิมนต์มึงสึกไปซะดีกว่ามั้ง URL,1
เกลียดพ่อแม่ ปู่ย่าตายายของมันด้วย เกลียดทุกคนในครอบครัวสวะนั้น ใจนึงก็อยากให้โต๊ะแชตายไว ๆ จะได้เลิกติดต่อกันสักที,1
มองอะไรกัน กูทำไรผิดปะน่ะ ไม่มั่นใจตัวเองละอีหอกหัก,0
เชื่อมาตลอดว่าทำดีแล้วจะได้สิ่งดีๆกลับมา แต่ เข้าใจผิดว่ะ วันนี้รู้แล้วว่าความรักความจริงใจให้คนจัญไรไปมันไม่มีอะไรดีๆกลับคืน,0
เรื่องโกง เราไม่รู้ว่าพ่อตายนี่จริงป่าวแต่ถ้าโกหกใช้เหตุผลว่าพ่อตาย คือที่สุดของฟามเลว ขอให้เวรกรรมในฐานะลูกและคนโกงด้อมเดียวกันตามทันเร็วๆ,1
วันนี้เจอเพื่อนเผากูเรื่องความสัมพันธ์ตอนปี สัส ดีนะมันไม่นั่งอยู่ด้วย อีเหี้ย,1
มีเวลาก็หัดศึกษาเองบ้างสิคะ อิโง่ คนเค้ารู้เค้าถึงตอบ ไม่รุแล้วมาเหวี่ยงใช่เรื่องป่ะ ทุเรส ออกงานมีเวลาก็หัดดูเอง ไม่ใช่รอให้คนอื่นมาประเคน,1
บางทีเจ้ากรรมนายเวรก็มาในรูปแบบของสันดานขี้เกียจ,0
คนไทยก็ถูกควบคุมเหมือนสัตว์เบยตอนเน้,1
ต้นคริสมาสมาสไม่ควรมีลูกกลมๆจุดๆแปะไว้อ่ะ ขนลุก เหมือนเห็บเลยฮือ จะอ้วก แง เกียด,0
มึงไปเลย เดี๋ยวส้นตีนกูเหยียบปากมึงเดี๋ยวนี้,0
บางคนก็แอบแรด แต่กูดูออกนะบอกก่อน เพราะกูแรดกว่า,0
ภาษาที่สองหมายถึง ภาษาแม่เป็นกะหรี่แบบมึงใช่ใหมคะ แบบนั้นขอพูดแค่ภาษาเดียวคะ ภาษาไทย URL,1
อีห่า แล้วก็มาประชดใส่งู้นงี้ ว่าเธอไม่ผิดหรอก เราผิดเองที่ถามงี้ โห คือมันเป็นรูปประโยคที่ประชดว่าจริงๆแล้วกูผิดอ่ะ,1
นิสัยแบบมึงยังมีคนคบอีกหรอ ตอแหลแต่ไหนแต่ไร เสมอต้นเสมอปลายดี เจริญ,1
เน็ตหอตอนนี้คือกากแบบ โอ้ย ใครมันมาแย่งกันเล่นนักหนา มึงไปนอนไป้,0
ระหว่างเนต เลิกกาก กับประเทศไทยได้เลือกตั้ง นี่อะไรจะเกิดขึ้นก่อนกันครับ,0
มีสิทธิอะไรมาบอกว่าฉันจะไม่จบ แช่งตั้งแต่วันแรกเลยนะมึง ว้อย คิดแล้วก็ขำ หอยหลอด คำพูดดี ๆมีตั้งเยอะทำไมไม่พูด หุนหวย,0
กูไม่มีเวลามาเอาใจมึงเหมือนเมื่อก่อนนะแค่นี้ก็จะตายอยู่ละ เครียดชิบหาย ดูดินี่ก็ม ละ ใครจะว่างมาเอาใจมึง ปัญญาอ่อน,1
น้ำหยดลงหินทุกวันหินยังกร่อย ปลวกกัดไม้ทุกวันไม้ยังผุ,0
นี่ก็ไม่รู้ควรไปหาหมออะไรก่อน ระหว่างหมอเส้นประสาทกะจิตแพทย์,0
อ๋อ สลิ่มกปปส ต้องการนายกฯแบบนี้นี่เอง สัส ผิดที่กู ตั้งมาตรฐานสูงเกิล URL,1
โคตรทุเรศเลยละ ขังเราไว้ในรถแล้วบอกให้ไปเรียนสิ อีทุเรศ,1
เคยเป็นหรอ ถึงรู้ว่ากะหรี่เป็นยังไง ด่าอะไรไม่ดูสันดานตัวเอง โธ่ น่าสงสาร จะดูดีแล้วทำตัวต่ำลงไปอีกอ่ะนะ,1
ผู้ชายไม่ได้เจ้าชู้ทุกคน ผู้ชายไม่ได้เลวทุกคน ผู้ชายไม่ได้ห่วยทุกคน ผู้ชายไม่ได้สถุลทุกคน,0
คนที่ด่าก็คนเดิมๆอ่ะเบื่อส์ว่างหรอ ไปหาอะไรเเดกบำรุงสมองไป๊ อย่ามาด่าเเจ็คเลยเปลืองเวลาชีวิตนะ ไปหาอะไรดีๆเข้าตัวบ้างจะได้ไม่เป็นเสนียดสังคม,1
ปากหมาแบบผีจีนฟังไทยได้เหรอตามข้ามประเทศมาไทยได้เหรอหรือเปนคนไทยที่ตายในประเทศจีนสารพัด ไม่เจอว่ะ ฉันพุดไม่กี่คำ มาเลย,1
อยากนับวันรอ ก็รักอีกวงมากพอๆกัน โมเม้นแบบนี้คือไรอะ ส้นตีนที่สุดในชีวิตติ่ง,0
คดีฆ่าหมาหวังเงินประกัน มีคนบอกว่าไม่ใช่แค่สองตัวนี้ด้วยนะ ต้องเป็นคนเหี้ยขนาดไหนอะ อยากเห็นหน้าว่ะ เอาให้ถึงที่สุดอะ,0
ไม่ได้เกลียดประเทศไทยเลย แต่เกลียดผู้มีอำนาจเหี้ยๆ ที่หายใจร่วมกับกูในสังคมพยายามดัดจริตนี้แล,1
เหตุผลไปพล่ามกับควายเถอะ สัส ถอนเงินเขามาเก็บ ไอ้ควาย มีนักกฎหมายอย่างมึงไงประเทศชาติถึงได้ฉิบหาย URL,1
กูจะผ่านเรื่องห่าเหวนี่ไปให้ได้อะ,0
เศร้าไปก็เปลืองเวลาร่านน,0
สรุปมันแย่ทุกเรื่องเลยอีหอก,0
แต่หน้าแบบนี้ ตัวผู้ก็คงหน้าปลวกไม่ต่างกัน,1
เนี่ย ก็ระบบขนส่งสาธารณะของอิประเทศนี้มันเฮ็งซวยแบบนี้คนเลยอยากมีรถกัน แล้วรถก็ติดไง วงจรอุบาทว์ที่แท้นะ,0
ถ้ามึงทิ้งแฟนเก่ากูนะ มึงตายแน่ นอกจากมึงจะโชว์ความแรด จนแฟนเก่ากูทนไม่ไหว,1
เคลมตัวเองว่าเป็นคนดีด้วยการด่าคนอื่นว่าเลว ไม่พอ ชยังเหยียดรูปลักษณ์กายภาพคนอื่นอีก มึงไม่ควรเกิดมาเป็นคนจริงๆ,1
ด่าเราว่าเสนียด แต่เธอเสนียดทางสังคมยิ่งกว่าเราอีกอะ,1
คนเราถ้าไม่เสือกสักเรื่องจะตายมั้ยว่ะ,1
ไม่ใช่เรื่องที่มึงจะมาด่ากู เพราะถ้ามึงด่ากูมึงล้ำเส้นแล้วล่ะ อีดอก อีสถุล,1
อิเด็กเวร มึงจะสนุกไรขนาดนั้น พ่อแม่ก็ไม่จับให้วิ่งอยู่นั่นอ่ะ เสียงดังอีกอิดอก ลูกมึงไม่ได้น่ารักอย่าลืมสิ่,1
คนกระจอกขี้แพ้แล้วพาลการกระทำก็หีๆแบบนี้แหละ ส้นตีน,1
การจราจรประเทศเหี้ยนี่กำลังทำให้กูบ้า ดอก,1
อีคนจีนด้วย พอกูบอกว่าผ่ายตุ้ยๆอีหอก พูดล้อเลียนกูอีก นิสัย,1
ยาหรือเห็บหมาอ่ะหมอ เม็ดจะใหญ่ไปไหนอ่ะ กลัวหนูไม่อิ่มหรอ,0
ด่ามา ด่ากลับไม่โกง แท็กซี่เหลืองเขียว หัวควย จะไม่ให้ตะโกนได้ไง วันๆหนึ่งมันมีคนเหี้ยๆแบบพวกมึงกี่คนละ,1
รองเท้าใหม่ก็กัดจริงกัดจัง เป็นหมาหรอสาด,0
เอายิ่งลักษณ์เข้าคุกไม่ได้ จะกลายเป็นหอกข้างแคร่แบบทักษิณ ต่อไปเธอจะออกเดินสายในต่างประเทศสร้างปัญหาให้ คสช อยู่ไม่เป็นสุข,1
ฉีดปลวกอะไรกันแต่เช้าวะเนี่ย,0
ต้องเป็นคนจิตใจหยาบช้าต่ำทรามไพร่สถุลขนาดใหนเนี่ย ได้ทุกอย่างไปตลอดแล้วมาเยาะเย้ยคนอื่น โตมาด้วยสังคมแบบใหน สยอง ขอให้กิจการที่ทำชิบหายนะคะ,1
ก่อนจะว่าคนอื่นร่านก็ดูตัวมึงก่อนว่าม่อแค่ไหน อีควาย,1
บางครั้งคนเราแม่งก็ตัดเพื่อนกันง่ายๆ เพราะเรื่อง ปัญญาอ่อน ที่แทบจะไม่มีเหี้ยอะไรเลย หรือจริงๆมันอาจจะย้อนคิดได้ว่าอาจจะไม่ได้อยากคบมั้ง,0
อิผู้จัดควาย อิโง่ แม่งเอ้ย มึงเป็นประสาทหรอ กูบอกมึงแล้วว่าเดี๋ยวมึงจะต้องเอามาลด สัส,1
ใช่ซี๊ ลุงมันหน้าด้านสุดๆอยุ่แล้วนี่,1
แช่งให้พ่อแม่คนอื่นตายถ้าตอแหล แต่ดันโครมเข้าบ้านมึง สงสัยน่าจะได้กระเช้าแบบพวงหรีดเร็วๆนี้,1
รถเมล์เห้ กูกดกริ่งแล้วจอดเลยบ้านกูไปเป็นสามสี่ซอย อีห่าเปรต,1
มีวัวควายสักสี่ห้าตัวก้ดีนะเหวย ขายได้เป็นแสนเลยนะเว้ย,0
สวยแต่โง่อ่อ เอาอะไรมาวัดว่าโง่ คนเราเกิดมาเก่งไม่เหมือนกัน แน่จริงเมิงมาแข่งวาดรูปกะกุสิ เมิงวาดวงกลมโดยไม่ใช้วงเวียนให้ได้ก่อนเถอะ สัส,1
เออแค่นี้มึงทำไม่ได้ ทำเป็นจะตาย สัส ต่อไปก็อย่ามาหวัง อะไรจากกู — รู้สึกโมโห,1
ทำไมจะปิดเทอมแล้วงานเยอะขนาดนี้ อีดอก,0
อีนาย อีเวร กูขอแช่งให้มึงอ้วนเป็นหมูแบบนี้ตลอดไป ขอให้มึงไม่มีผัว ขอให้แม่มึงรู้ว่าเมิงเปงตุ้ด อีห่า อีคนเฬว,1
ไม่ได้ดัดจริต แต่เธอไม่มีสิทธิ์นะ,0
เห็นด้วยค่ะ เหล้าไพร่มาก อีดอก ยัดแล้วไม่อร่อยแถมเสือกวาร์ปไว วาร์ปแบบไม่มีจรรยาบรรณเลยอีห่า URL,0
พวกไพร่เเถวถนนมิตรภาพถึงบ้านกันรึยัง,1
โห โคตรทุเรศ ตกๆชั้นไปเถอะทีมแบบนี้อ่ะ,1
มึงไปด่าเขาทำไง มีสิทอะไรไปไล่เขา พ่อก้ไม่ใชแม่ก้ไม่ใช่ คนแบบมึงที่ควรออกไปน่ะ ถุย สวะ,1
เอ้วเกานี่แบบ เป็นติ่งจริงๆอ่ะ แต่เป็นติ่งที่ต้องตัดทิ้ง อิเวง ไม่ไล่ตัวเองออกบ้างวะ สมปลวก,1
เกลียดที่ตัวเองรักษาความสัมพันธ์อะไรไม่ได้เลย โง่เรื่องความสัมพันธ์ไม่พอ ยังโง่เรื่องการรักษามันไว้อีก,0
เปงบ้าไปแล้วอี่เวง พยายามมีสาระ ต้องการจะติ่งและสาปแช่งทีมฟุตบอลไปพร้อมกัน ออต๊อคเขร่,1
โชคดีแค่ไหนแล้วที่เขาอุส่ามาประจำชั้น สุดท้ายต้องมาออกเพราะสันดาน บางคน,1
วีคนี้ตั้งใจจะออกกำลังให้ครบ แม่งก็มาติดงานอีก ส้นตีนจริงๆเลยชีวิต,0
ส่อให้เห็นถึงตระกูลเลยนะ คนแบบนี้ เลวจริงๆ สูงส่งมากหรอ,1
โอ๊ยเป็นอะไรที่บ้ามาก บ้ามากๆ,0
อารมณ์ประมาณว่าแบบอีนี้มันแรดนะ อยากเตือนแล้วแม่งซื่อบื้อไม่รู้จริงๆหรอว่าเค้ามาอ่อยมึง สัด,1
แล้วหัวก็เหมือนควัน ขอสาบแช่งแกหมูทอด จงตกเป็นอาหารของฉันทุกชาติไป,0
The Economist รู้ คนไทยบางกลุ่มเห็น ว่าเศรษฐกิจภายใต้รัฐบาลลุงตู่ห่านจกปลวกแค่ไหน แต่ทว่าสลิ่มกลับไม่เห็น เฮ้อ,1
แช่งอีเพื่อนบ้านผู้น่ารำคาญต่อ,1
สอบกลางภาคแม่งวัดความโง่ได้ดีฉิบหาย,0
พันนี่เปิดโอกาสสัด สำหรับคนรวย,0
กลับมาอยู่ในวงจรอุบาทว์อีกละ หลับเเล้วตื่นมาอาบน้ำละนอนต่อ,0
สิ้นค้าเผด็จการยิ่งขายได้ คนไทยลูกทาสไพร่ยิ่งฉิบหาย เศรษฐกิจหนุนการเมืองด้วยส่วย การเมืองก็เอื้อผูกขาดเศรษฐกิจเช่นกัน,0
ประสบการณ์ขึ้นโรงขึ้นศาลของสายเปย์ กับแมงดาตัวผู้ในคราบเครื่องแบบ URL,1
ถ้าคราวนี้สัตว์เดรัจฉานใต้ดิน ก่อเหตุบึ้มบั้มอีก กูขอให้โดน พ่อแม่พี่น้องลูกหลานของติ่งมึง อย่างจังๆ รักกันมาก ก็แบ่งๆน้อยหน่าไปแดรกกัน,1
ควายพอกันทั้งรัฐบาลและผู้ว่าฯธปท นี่เล่นเงินฉิบหายไปอีกเท่าไหร่ก็ยังไม่ทราบ คนโง่แต่ขยันนี่อันตรายสุดๆ URL,1
เกลียดคนประเภท ยืนต่อแถวซื้อของแล้วยังไม่ถึงคิวตัวเองแล้วเสือกตะโกนสั่ง คือมึงถึงคิวก่อนค่อยสั่งม่ะ,0
ไอ้แอน ไอ้ชั่ว ไม่ต้องมีพงมีพี่แล้ว ไอ้ชั่ว,1
โอโห เงินเข้ากลางเดือน บ้าหรอ,0
น่าเกลียดวะ คะแนนก็ไม่ได้เหมือนกันให้กูไปทิ้งขยะคนเดียว ทุเรส เห็นแก่ตัว,1
สั่งๆทั้งๆที่รู้ว่าเด็กก็มีงานเยอะ อยากให้ได้ประสบการณ์ อยากให้ทำเป็น แต่รู้รึป่าวว่าเด็กแม่งจะเป็นประสาทอยู่ละ,0
อยากให้ทุกคนรับรู้ถึงความเหี้ยเร็วๆ หวังว่าน้องๆปีสองและน้องที่เข้ามาใหม่จะเห็นธาตุแท้ที่อุบาทว์ของพวกมันแบบพี่เร็วๆนะคะ,1
พวกที่แช่งชักให้ตระกูลชินพินาศรัวๆสมัยปิดกรุงเทพ ปัจจุบันกลุ่มชินยังคงแข็งแกร่งเช่นเคย ส่วนพวกที่แช่ง บางคนก็ปิดกิจการบ้าง หนีหนี้บ้างรัวๆ,1
เบื่อความแช่งไม่ขึ้นนี้เหลือเกินค่ะคุณพี่,0
เน็ตทรูแม่งเป็นส่นตีนไรวะ คือกูก็อยู่ใน กทม ไง กากชิบหายโหลดก็ไม่ขึ้น ทุกแอพด้วย ไม่ได้เป็นที่เครื่องกูหรอก เป็นที่มึงอ่ะเน็ต ไอ้ควาย,1
กลัวทุกคนจะจิตตามคนเขียน คนเขียนจิตตามฆาตกรไปแล้วค่ะ ใกล้ประสาทแล้ว,0
ไม่ต้องมาทำเป็นเกรี้ยวกราดค่ะ ดัดจริต เซลฟิชมาเซลฟิชกลับไม่โกง,1
วันนี้วันส้นตีนครับ เงินไปวิลัยก็หาย อีสัส,0
บัณฑิตกล่าวถึงผู้มีกายสะอาด มีวาจาสะอาด มีใจสะอาด ไม่มีอาสวะ ถึงพร้อมด้วยความสะอาดล้างบาปแล้ว ท่านว่าเป็นผู้สะอาด,0
เป็นแม่หรือเป็นเห็บคะ กัดกินเลือดเนื้ออยู่นั่นแหละ เคยรู้ไหมว่าลูกเหนื่อยแค่ไหน วันๆพบเจออะไรบ้าง เกลียดคนเห็นแก่ตัว กูเบื่อ กูเกลียด,1
กูไม่ชอบคนพูดจาแบบนี้เลยอีห่า,1
เสือกแล้วได้อะไรอ่ะ เงินในบัญชีเธอเพิ่มขึ้นหรอ,0
ใครจะบ้าซื้อกระเป๋าที่ราคาแพงกว่าเงินเดือนตัวเองวะ ถ้ามีคือแบบเกินไปอ่ะ เกินไปมากๆ,0
สลบตั้งแต่กลับบ้านและเพิ่งตื่น ดอกทอง,0
ความจัญไรของทวิตคือจะไลค์ไว้ดูคนเดียวแต่เสร่อโชว์หน้าทล,0
อิผีนี่น้องมันโง่หรือบ้าได้โควต้าหมอไม่เอา บอกว่ามวลเข้าง่ายไป เออเอาที่สบายใจ,1
ผู้ชายคนนึงบนรถเมล์พูดว่าแฟนซื้อของให้บ่อยราคาแพงๆ ไม่ได้ดูน่าอิจฉานะ ดูเหี้ยอะ แมงดา,1
แต่พิษพารานี่รายละเอียดเยอะสิ่งมาก สมกับเป็นยาฆ่าตัวตายแห่งชาติ,0
เรียกร้องเสรีภาพแต่เมินเฉยกับการฆ่าล้างเผ่าพันธุ์ สังคมดัดจริตชีวิตต้องตอแหล,1
ยิ่งทำก็ยิ่ง แบบจำลองการสื่อสาร หรือสูตรคณิต เอาเป็นว่า ตามความเข้าใจ แล้วกัน ส่วนคะแนนก็แล้วแต่เวรแต่กรรม,0
จะงานอิสระ เรียนรู้งาน วัน อิสระบ้านมึงบังคับให้ไปออฟฟิสทุกวัน ปัญญาอ่อน เบื่อ ไม่อยากทำแต่ทีแรก ลำคาน,1
เป็นคนจัญไร เลยไม่ใส่ใจความรัก,0
ยืนรอมาครึ่งชั่วโมงละ ควยจริงๆ,0
เราอยู่ในประเทศดัดจริต ที่พอรู้สึกแย่กลางดึกแล้วออกไปหาซื้อเบียร์ไม่ได้,1
ต่อไปนี้จะรอดูผลงานลุงตู่นะครับ ไม่ต้องอ้างว่าคนชั่วหนักแผ่นดินแล้ว ถ้ายังไม่ดีขึ้นก็พิจารณาตัวเองด้วยนะครับ,1
เรื่องเหี้ยกูไม่เท่า แต่เรื่องจัญไรกูสู้นะ,0
มอเตอร์ไซค์ มึงก็น่าจะรู้อยู่แก่ใจว่ายังไงมึงก็ต้องเจ็บก่อน แต่ก็ยังเสือกขับอุบาทว์ไม่เลิก,1
คงไม่แสดงตัวหรอกค่ะ สันดานสัตว์เลื้อยคลานชั้นต่ำ URL,1
อ่ะเห็นเม้นนึงละอยากสาปแช่งเลยอ่ะ เป็นห่าอะไรนักหนาเหรอ เป็นอะไรอ่ะมึงเป็นอะไร,1
รัฐบาลนี้ทำให้คนผูกคอตายเยอะมาก ก็ขอให้เวรกรรมตามสนองแล้วกัน ไม่ว่าผู้อยู่เบื้องหน้าหรือเบื้องหลัง,1
นี่คนหรือแมงดาคะ,1
เจอคนประสาท แม่งบ้า ในใจนี่สาปส่งไปแล้วว่าขอให้ หอก เวรมาเวรกลับไม่โกง,1
เหตุผลส้นตีนมากคือมันบอกบ้านกรุไกล ทีหลังมึงติดป้ายสิว่าเราไม่บริการอินเตอร์เน็ตซอยนี้นะไกลเสาบริษัทเลา ฆวย,0
รสชาติจัญไรมาก อห ตักได้แต่เกลือคือว้อท อิด้อนฝรั่งดีๆนี่เอง URL,1
ใกล้เดือนสิบแล้วหรอเนี่ย เปรตออกขอส่วนบุญแล้วอ่ะ,1
โอ้ยอีเหี้ยกูไม่อ่านแม่งแล้ว ขอสาปแช่งให้พวกมึงโง่ๆ แหกปากไม่สนใจชาวบ้านเลย กูว่าสักวันนึงกูต้องได้วอร์กับพวกมึงละอีเปรต,1
มหาลัยตัวเองไม่มีผู้ดีๆจนต้องร่านไปส่องมหาลัยอื่นคิสดูสิ เคเคยูแดนคนเถื่อนที่แท้,1
พูดจาไพเราะ ทำตัวมีมารยาท เกทับว่าตัวเองฉลาด ถรุ้ย กูอยากจะเอารองเท้าตบหน้าเรียกสติมึงจั๊ง เป็นหนังแตดไรมากม่ะ อีพยาธิในไส้ติ่งเห็บหมา,1
อีสัสเหมือนคุยกับสัตว์ เหนื่อยๆมาแล้วต้องมาเจออีเหี้ยนี่อีก รำคาญ,1
แฟนเป็นแมงดา คุณเป็นสัตว์ URL,1
คำพูดนี่มีพลังจริงๆคนที่พูดเอาดีเข้าตัวเอาชั่วให้คนอื่น ทั้งที่ฝ่ายดีก็ชั่วพอกัน แต่แค่ไม่มีคนเล่า คนก็มองว่าฝ่ายชั่วว่าเลวอยู่ฝ่ายเดียวละ,0
ตลอดควยกูนี้ ถ้ามึงหายไปก่อนน้ะกูจะสั่งเก็บทั้งแถบเลยอีเปรต,1
ความบ้าอย่างนึงคือเคยตั้งเสียงรอสาย แล้วใช้ตู้โทรศัพท์กดโทรออกหาเบอร์ตัวเองเพื่อฟังเสียงเพลงรอสาย รู้สึกมันปัญญาอ่อนสุดแต่ก็ตลกดี,0
เกลียดทวิตมึงมาก ถ้าอยู่ตรงหน้าจะเอาทวิตมึงมาฉีกๆแล้วเผาไฟให้มอดแล้วเอาใส่ถุงดำลงถังขยะสารพิษอันตราย ต่ำ,1
อย่ากวนตีน กวนประสาทไม่ชอบ น่ารำคาญ,1
ชนชั้นไพร่ทาสอย่างกูก็ได้แต่บ่น สิทธิ์บ่นยังจะไม่มีเลยค่ะ อย่าพูดนะคะว่าทำไมไม่แก้ที่ตัวเอง บางอย่างมันทำไม่ได้ค่ะ ละจะมีรฐบ ไว้ทำมะเขืออะไร,1
เนี้ยอานาคตกูต้องมาทิ้งกับสวะแบบมึงหรอก็ไม่นะคะซิส,1
อีที่จู่ๆ มีรถมาชนหลังรถนักกีฬาไทย นี่เชื่อว่าไม่ใช่อุบัติเหตุอะ เจ้าภาพแม่งตั้งใจขับรถชนอะ ทุเรศดี,1
โปรเจคส้นตีนอะไรของมันว่ะ อีบ้า,1
บ้านก็บ้านกู ที่นอนก็ของกู แต่เสือกมีตัวเสนียดมาแยกกูกับลูกออกจากกัน หน้าด้านดี — รู้สึกขำ,1
อยากกินยำไข่แมงดาเลยอะ,0
เขาผิดเขาก็กำลังรับผิดรับผลกรรม แต่คนที่เหยียบเขาให้จมนี่ จิตใจแม่งต่ำสัด,1
ก็พวกมึงไม่เนียน และไม่มีใครหน้าด้านเท่าไก่อู่ไง ถึงไม่เปลี่ยนตัวสักที URL,1
เอ้า ตอแหลเป็นสิคะ แหม นิดๆหน่อยๆ แต่ทำไปก็รุ้นะว่าสตออยู่ คือตั้งใจ ไม่ใช่ไม่รุ้ตัวแบบทำเป็นสันดาน,1
จริงๆจะตายไม่ตายก็ไม่ควรไปแช่งมันป่ะ สัตว์มันไม่รุ้อะไร ถ้ามันจะตายก็อยากให้มันกินอิ่ม ตายอย่างสงบอ่ะ ไม่อยากให้ทุรนทุราย,0
บางที คำพูดของใครบางคนก็เหมือนหยดน้ำ ที่ไม่มีค่า แม้แต่จะเอาไปล้างส้นตีน,0
ผู้ใหญ่บางคนก็ทำตัวไม่น่าเคารพ ส้นตีนชิบหาย อีห่า,1
ไอจีโคตรเน่า กากด๋อย เข้าแล้วเด้ง,0
โมโหเลย สัส โมโหกะบเอ็มเน็ตแล้วยังต้องมาโมโหกับพวกไร้หัวคิดอีก อีพวกประสาท,1
บีเป็นคนที่พูดคำหยาบในทวิตได้น่าเอ็นดูที่สุดสำหรับเรา อ่านกี่รอบก็ดูไม่หยาบคายเลย ถ้าเป็นเราพูดนี่แบบ อีนางคนต่ำช้า พวกไพร่ไร้สกุล,0
เห้อ รู้เลยว่าสมัยนั้นคงเน่าเฟะมากๆ ทั้งเศรษฐกิจทั้งรัฐบาล ละยังมีโอกาสเกิดหนักกว่าเดิม เวรกรรมละยุคนี้,1
ยังคงหน้าด้านไม่ลบด้วยนะ ไม่มีเพื่อนก็ตาม URL,0
งานหลวง งานราช งานไพร่ งานเจ้า งานทุกอย่างแม่งสุมอยู่ในอาทิตย์นี้หมดเลย กูขอกาปฏิทินว่าเป็นblack weekสำหรับกูละกันนะคะ T T,0
กูมันโง่เองที่ยังเชื่อคำสัญญาบ้าบอของคนคนนึงอยู่ กูนี้มันควายจริงๆ,0
เหมือนกับว่ามาเพื่อเป็นกาฝากและเห็บไรที่คอยตอมให้รำคาญใจ,0
ความหงุดหงิดของวันนี้คือแหนมเนืองน้ำจิ้มเหี้ย อีเวน อีเปรต,0
โอ๊ย นิโกลบนรถไฟแอร์พอตลิ้ง มึงไม่มีหูฟังส่วนตัวหรอ เปิดเพลงดังฉิบหายดังลั่นขบวน,1
เรียนกฏหมายโดยส่วนตัวชอบกฏหมายอาญาอะ มันดูสนุกอะ เวลาอ่านฎีกาก็เหมือนไปเสือกเรื่องของคนอื่น ละก็มานั่งคิดว่าปรับใช้กับมาตราไหนได้,0
คสช มองตัวเองดีทุกอย่าง มองนักการเมืองเลวหมด นักการเมืองตรวจสอบได้ คสช ตรวจไม่ได้,1
บ่เจริญดอกแบบนี้น่ะ อยากสิเป็นหัวหน้าแต่สันดานแบบนี้บ่มีทาง ตอนแรกกูบ่ได้อคติมันเลย มาวันนี้เจอกับตัว รอบ กูรู้คำเดียวซังมึง,1
ใครจะเป็นยามรร นี่เค้าคะดจากอะไร ใครสถุลที่สุดหรอ รองลงมาคงเป็นใครปากเหม็นบุหรี่ที่สุด,1
เติบโตมาแบบนี้ ควย แย่ๆ เด็กสวะ,1
ดูจบว่าจะทำงาน เวรเถอะ หัวแบล็งก์มาก คิดไรไม่ออก ไปต่อไปถูกเลย เคว้งสัด ทำไมกูอินขนาดนี้,0
เพื่อนบอกให้ไปงานรับปริญญาที่มหิดล ก็เลยบอกว่า จะไปถ้าแนะนำเพื่อนหมอโสดๆให้เรา เพื่อนเลยว่ากูไม่อยากให้เพื่อนกู ได้แรดเป็นเมีย หงึ กูผิดไร,0
ไปมโนที่บนหัวมึงเหรอก็ไม่ไง มึงก็ไม่ได้มโนบนหัวกูด้วยฉะนั้นอย่ามาสาระแนอีเห็บ,1
